s,p,o
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C123020,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C171226
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134921,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134909
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134930,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134909
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134914,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134909
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134915,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134909
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134928,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134909
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C87549,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6136
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C87550,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6136
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C87551,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6136
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C188763,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C188756
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C188761,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C188756
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C188766,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C188756
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C188765,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C188756
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C188762,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C188756
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8762,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4012
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8756,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4012
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8752,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4012
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45431,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C172690
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C135127,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C135124
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C135126,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C135124
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C135125,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C135124
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C135128,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C135124
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C191992,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C158915
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C176857,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C158915
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5933,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5941
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C133673,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C133641
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C133671,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C133641
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C133670,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C133641
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C133672,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C133641
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C132817,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8768
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C133005,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8768
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7395,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8768
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C89045,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8768
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C132996,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8768
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C88981,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8768
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8048,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8768
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C132898,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8768
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8038,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8768
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C132885,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8768
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C141030,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C141028
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C141029,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C141028
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6518,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4260
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27480,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4260
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C169108,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27323
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39826,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39824
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39825,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39824
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C157766,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39824
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6708,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C87187
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C23067,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C23066
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34584,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3607
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C40227,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3607
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6342,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3607
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C40240,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3607
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C40215,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3607
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C128053,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3607
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C64478,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C64477
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C64479,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C64477
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C175491,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C156079
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C150209,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C156079
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C168979,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C171298
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173814,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C171298
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C40167,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4257
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C129272,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4321
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C114964,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4321
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C156042,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4323
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C156041,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4323
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C114971,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4323
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C141256,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3212
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7305,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3212
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8652,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3212
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C80307,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3212
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8604,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3212
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21925,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21924
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C132734,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C132732
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C132735,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C132732
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C132733,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C132732
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8197,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5876
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C74608,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C122157
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C184427,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C122157
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C74609,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C122157
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C181186,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C122157
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C186431,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C122157
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185905,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C122157
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C74607,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C122157
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C184426,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C122157
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185991,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C122157
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C186012,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C122157
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185979,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C122157
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C186013,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C122157
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C189421,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C122157
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C191252,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C122157
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C189426,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C122157
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C189425,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C122157
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C183539,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C122157
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C181302,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C122157
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C133659,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C133640
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C133654,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C133640
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C133668,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C133640
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C133663,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C133640
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C133655,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C133640
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C166256,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C160599
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C171607,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C160599
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C179743,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C40183
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C115118,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C89793
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8630,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C89793
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5022,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C89793
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C115117,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C89793
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C172241,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7892
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C35177,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3529
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8395,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3529
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7792,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C90508
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4853,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C90508
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7791,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C90508
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7790,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C90508
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8412,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C90508
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134525,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134523
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134524,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134523
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C89631,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C89629
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C89630,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C89629
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C23101,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C23100
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8150,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8857
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8931,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8857
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8879,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8857
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8690,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8665
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C139898,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C139895
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C139897,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C139895
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C139896,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C139895
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C139829,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C139827
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C139828,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C139827
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C189395,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C181283
