s,p,o
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C87805,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C133733
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C89530,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C89525
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C89526,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C89525
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C170787,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C156065
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C181031,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C156065
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C181028,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C156065
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8944,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C156065
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C170788,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C156065
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C139616,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C139613
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C139615,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C139613
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C139614,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C139613
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C140900,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C140899
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C140901,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C140899
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6013,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9336
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6010,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9336
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27389,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9336
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6011,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9336
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4589,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9336
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6015,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9336
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C118817,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9336
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8192,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9336
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6012,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9336
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C139951,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C139949
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C139950,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C139949
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C181860,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7850
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C181859,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7850
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8168,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7716
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C140376,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7716
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4830,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7716
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8064,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7716
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8254,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7716
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8167,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7716
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C164160,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7716
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C140355,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7716
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39879,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7716
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7355,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7716
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C140026,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C140024
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C140025,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C140024
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7734,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5910
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C179174,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C153802
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C181032,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C181031
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C24009,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C24014
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C24015,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C24014
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C115360,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C114967
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C114963,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C114967
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C188920,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C114967
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8387,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C114967
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C114972,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C114967
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C188921,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C114967
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C114964,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C114967
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27545,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4246
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27546,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4246
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C161041,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C161040
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C159248,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9061
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C90520,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9061
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91234,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9061
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7729,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9061
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7870,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9061
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C177150,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9061
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39961,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9061
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C140075,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9061
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27817,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9061
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C192223,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9061
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27784,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9061
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C118820,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9061
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C51645,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C40961
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C74792,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C75386
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C80360,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C75386
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C23064,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C23063
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C23066,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C23063
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C153617,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C153614
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C153618,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C153614
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C153616,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C153614
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C153615,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C153614
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C150095,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C153614
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C153612,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5948
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C160974,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5948
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6243,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5948
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5988,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4604
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6038,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4604
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173575,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4604
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22092,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22091
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22093,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22091
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C126321,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6264
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C172682,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3864
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C128171,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3864
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C96479,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3864
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43577,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3864
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C96464,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3864
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5426,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6902
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C155782,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6902
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C157767,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27202
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C133106,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C133105
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C133107,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C133105
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C156299,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C174029
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C170780,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C170779
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C170781,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C170779
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7626,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3850
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134902,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3850
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C156069,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3850
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43298,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3850
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8294,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3850
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5721,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3850
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173813,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3850
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5099,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3850
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45843,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3850
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C142808,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3850
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134909,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3850
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5018,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3850
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134585,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134584
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C167336,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C154091
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C154078,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C154091
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C168979,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C154091
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C84353,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C26911
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173336,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C170831
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C188128,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C170831
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C156304,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C153389
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C156297,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C153389
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C168748,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C168732
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C137859,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C168732
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C172418,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C168732
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C177518,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C168732
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C68453,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C63651
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C68454,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C63651
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C156720,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C125715
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8835,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C141224
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3582,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C141224
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5077,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C141224
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8834,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C141224
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C181036,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C170513
