s,p,o
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C113327,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C74973,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C126999,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C124989,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C24491,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C191791,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C126522,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C181088,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C106617,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C105064,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C190824,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C103879,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C191921,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C113564,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C118913,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C142196,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C127858,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C26006,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C101425,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C177726,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C107466,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C142193,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20904,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C37298,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C71000,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C131569,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C84468,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C119686,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185618,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C106021,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C132087,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C189243,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C123862,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C106614,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C191811,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C113598,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C24488,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C121497,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C191883,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C138108,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C190082,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C107460,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C189197,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C73555,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C84429,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C178694,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20778,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C118998,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C190841,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C94685,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20819,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C90488,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C191877,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C115020,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C129849,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C71435,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C190857,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20829,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C113126,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C92669,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C97604,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C116603,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28588,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C125267,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C96049,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C113765,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C175413,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C94663,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C111847,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C90139,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21580,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C113524,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C97855,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C148001,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C118334,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C157561,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C97287,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C116408,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C73532,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C116995,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C105058,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C122735,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C123859,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C177662,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C104542,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28533
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C112070,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C112069
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C118338,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C118337
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91567,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91565
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91566,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91565
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C180818,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C180817
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C105155,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25939
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C148626,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25939
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C26598,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25939
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C111829,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25939
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C102776,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25939
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C127891,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25939
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C105417,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25939
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C104178,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25939
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C124940,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25939
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C68726,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25939
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C190588,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25939
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C113165,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25939
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C75733,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25939
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C103873,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25939
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C106001,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25939
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C26530,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25939
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C158440,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25939
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C24410,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25939
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C127139,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25939
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C106584,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25939
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C107616,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25939
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C103924,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25939
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C95252,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25939
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C78137,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25939
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C60877,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25939
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C97595,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25939
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C190524,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25939
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C26538,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25939
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C95423,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25939
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C152037,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25939
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C97217,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25939
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C129052,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25939
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C78141,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25939
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C162379,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25939
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C105148,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25939
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C189060,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25939
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C103984,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25939
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C127002,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25939
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43314,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25939
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C26542,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25939
