p,s,o
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39114,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39178,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91554,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39019,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39116,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91535,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91614,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39206,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C38850,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39278,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39117,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91497,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39005,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91642,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39017,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39223,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39234,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39164,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91604,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91631,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39152,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91678,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39159,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91648,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C38974,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39006,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91620,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91546,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39131,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39130,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91602,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39175,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39255,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39043,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91617,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91461,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91596,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39096,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39125,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91520,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91676,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91563,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39261,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39018,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C38972,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91615,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39058,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39026,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39253,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39103,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91690,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91580,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91469,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39222,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91638,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91480,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39133,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91634,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91697,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91524,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39218,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91536,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39170,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91489,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39180,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91693,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39167,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91507,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91552,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91691,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91514,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91462,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91532,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91611,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91635,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39246,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39128,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39146,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91680,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39163,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C38989,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39217,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39193,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C38978,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91561,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39269,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39100,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91658,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91625,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91623,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39041,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39270,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39220,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91531,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39098,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39112,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91673,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91632,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91569,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91515,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39120,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91590,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91579,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91667,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91592,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39157,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39251,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39122,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39194,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39202,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91665,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39118,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91540,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91431,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39067,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91505,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39070,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91636,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91438,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39082,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91674,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39154,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91594,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39001,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91649,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39187,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C38996,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39259,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91624,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91647,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17132
