p,s,o
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C171415,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C106674,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C176053,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C150796,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C125754,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C115416,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C124699,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C122366,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C129100,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C138280,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C192361,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C141684,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C123351,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C125452,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173978,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173924,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C154463,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C157229,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C111357,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C112458,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C118654,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C125512,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C111702,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C106673,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C100106,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C182168,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C137858,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C138279,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C192335,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C192338,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C161631,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C130301,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C150794,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C125311,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C100124,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C106679,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C113866,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C182190,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C125141,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C154251,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C124961,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C113865,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C172883,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C135710,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C138278,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C175965,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C174127,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C159730,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173160,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C192333,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C192352,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C147551,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C182400,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C123342,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C153510,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C131698,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C157016,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C120998,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C125458,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C103495,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C115911,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C182241,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C119090,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C181869,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C107400,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C177702,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C154243,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C177704,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173504,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C182185,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C181868,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173517,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C126156,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C125129,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C168964,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C112460,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C172401,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C182181,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C192356,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C179957,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C131377,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C181891,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C136535,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C130293,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C101882,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C190947,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C172982,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C130287,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C118684,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C189183,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173984,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C119087,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C154581,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C130284,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C182224,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173936,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C115452,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C178998,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C192340,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185353,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C119086,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173737,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C182263,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C177621,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173563,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C131704,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C124693,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C157230,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C103490,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C127366,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C189150,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C182187,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C123328,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C115419,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C182179,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C156859,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C122973,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C182194,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C182340,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173048,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C111356,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173060,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C131241,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173398,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C101876,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173150,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C121889,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C129804,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C138273,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C124697,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91102
