p,s,o
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C188921,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185195
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C88103,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7786
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C88102,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7786
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C156077,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C150209
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C150207,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C150209
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C177153,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C150209
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C167352,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C150209
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C133537,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C133536
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C133538,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C133536
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C136775,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C136774
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C136777,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C136774
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C139624,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C139623
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C139626,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C139623
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C139625,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C139623
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C189368,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185906
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185972,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185906
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C129345,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C156140
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C105750,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C156140
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C104939,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C156140
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C118274,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C156140
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C118842,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C156140
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C120240,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C156140
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C129346,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C156140
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C148209,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C156140
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C165423,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C156140
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C148223,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C156140
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C129347,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C156140
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C113190,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C156140
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C107227,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C156140
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C148394,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C148392
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C187445,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C148392
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C148395,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C148392
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C148398,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C148392
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C187447,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C148392
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C148396,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C148392
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C140375,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C140373
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C140374,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C140373
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C133666,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C133663
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C133665,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C133663
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C133667,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C133663
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C139628,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C139627
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C139630,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C139627
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C24210,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C24209
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134762,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134616
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4994,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7897
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8896,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7897
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8939,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7897
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C186624,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C186620
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C186621,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C186620
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8226,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C88983
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8227,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C88983
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185983,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C184427
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185975,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C184427
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185984,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C184427
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185992,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C184427
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185982,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C184427
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185980,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C184427
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185987,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C184427
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185988,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C184427
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185989,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C184427
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C24106,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C24105
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6138,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8228
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6137,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8228
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6236,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8228
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27283,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9037
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C191249,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185905
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185926,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185905
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C186268,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185905
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185930,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185905
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185908,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185905
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C186269,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185905
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C74625,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C74613
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5873,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5881
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C107533,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C107511
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C107536,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C107511
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C107534,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C107511
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C107512,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C107511
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C107537,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C107511
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C107535,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C107511
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C147000,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C107511
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C150092,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61574
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9180,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61574
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7558,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61574
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C90494,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61574
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C172450,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61574
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91218,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61574
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C139801,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61574
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9072,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61574
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C153807,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5939
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C186031,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C139082
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C184360,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C184346
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C184402,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C184346
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C184415,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C184346
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5991,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8407
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8182,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8407
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5990,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8407
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134107,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134106
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134109,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134106
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134108,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134106
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C135524,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C135209
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C135531,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C135209
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C188920,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185196
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8170,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4649
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4941,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4649
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8950,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C89235
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185350,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C167236
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C115042,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C89990
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C115041,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C89990
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C115043,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C89990
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C133423,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C133421
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C133422,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C133421
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134296,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134190
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134282,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134190
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C187398,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C178348
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8340,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8344
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185350,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C154322
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185351,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C154322
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8169,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6249
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6250,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6249
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6251,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6249
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27284,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7775
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C23131,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C23130
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C23135,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C23130
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C23133,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C23130
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C23132,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C23130
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C23134,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C23130
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C153806,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5938
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8237,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8041
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C187393,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C186272
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C136411,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C167155
